text,HATE,NOT,OFFN,PRFN,Race,Religion,Gender,Other,None
"['lol', 'snow', 'nigger', 'is', 'salty', 'as', 'fuck', 'meanwhile', 'hindus', 'are', 'richer', 'than', 'alt', 'right', 'cucks', 'therefore', 'paying', 'more', 'in', 'tax', 'rates', 'so', 'are', 'the', 'jews']",1,0,0,1,1,1,0,0,0
"['two', 'liberal', 'dykes', 'morph', 'their', 'boy', 'into', 'a', 'girl', 'this', 'is', 'exactly', 'the', 'first', 'group', 'of', 'people', 'who', 'will', 'be', 'exterminated', 'under', 'sharia', 'law', 'super', 'funny', 'has', 'liberals', 'love', 'minorities', 'and', 'muslims']",1,0,0,1,1,1,1,1,0
"['why', 'did', 'i', 'as', 'a', 'teen', 'look', 'up', 'to', 'the', 'basic', 'white', 'bitches', 'amongst', 'me', 'at', 'school']",0,1,1,1,1,0,1,0,1
"['the', 'tolerant', 'left', 'killing', 'children', 'consequence', 'free', 'expecting', 'tax', 'payers', 'to', 'pay', 'for', 'it', 'and', 'hoping', 'pro', 'human', 'people', 'get', 'raped']",0,1,0,1,0,0,0,0,1
"['would', 'someone', 'still', 'allowed', 'on', 'twatter', 'please', 'convey', 'my', 'thanks', 'to', 'for', 'his', 'robust', 'defence', 'of', 'the', 'bleeding', 'obvious', 'to', 'the', 'doubting', 'that', 'islam', 'hates', 'jews', 'and', 'many', 'of', 'it', 'adherents', 'are', 'deeply', 'influenced', 'by', 'that', 'institutionalised', 'antisemitism', 'labour', 'is', 'the', 'party', 'of', 'islam']",0,0,1,1,0,1,0,0,0
"['tfw', 'a', 'complete', 'retard', 'strawmans', 'you', 'into', 'a', 'corbyn', 'supporting', 'socialist', 'when', 'you', 'have', 'to', 'tell', 'your', 'leftists', 'university', 'friends', 'he', 'a', 'cuck', 'everyday']",0,1,1,1,0,0,0,1,1
"['chopper', 'hit', 'bitches', 'and', 'niggas', 'this', 'bitch', 'so', 'confused']",0,1,1,1,0,0,1,0,1
"['except', 'using', 'drones', 'to', 'kill', 'all', 'those', 'er', 'younglings', 'is', 'that', 'correct']",0,1,0,1,0,0,0,0,1
"['and', 'islam', 'is', 'not', 'even', 'a', 'race', 'so', 'how', 'can', 'it', 'be', 'considered', 'racism', 'in', 'the', 'first', 'place']",0,1,0,1,0,1,0,0,1
"['imagine', 'all', 'tha', 'people', 'living', 'sep', 'rat', 'lee', 'whoa', 'ho', 'ho', 'ho', 'john', 'lennon', 'as', 'white', 'nationalist', 'have', 'been', 'a', 'sight', 'to', 'see']",0,1,1,1,0,0,0,0,1
"['plus', 'the', 'media', 'knew', 'in', 'the', 'how', 'bad', 'paedophilia', 'sexual', 'abuse', 'and', 'rape', 'was', 'within', 'westminster', 'and', 'the', 'paki', 'community', 'special', 'branch', 'set', 'up', 'pie', 'especially', 'to', 'spy', 'on', 'and', 'blackmail', 'psedophile', 'ministers', 'saying', 'they', 'e', 'only', 'just', 'found', 'out', 'is', 'a', 'complete', 'fucking', 'lie']",0,1,1,1,1,0,0,0,1
"['breaking', 'president', 'dorkle', 'germany', 'and', 'president', 'moron', 'france', 'both', 'countries', 'have', 'open', 'boarders', 'and', 'are', 'over', 'run', 'by', 'mussie', 'barbarians', 'raping', 'and', 'murdering', 'instead', 'of', 'just', 'shooting', 'criminals', 'rumor', 'is', 'they', 'have', 'agreed', 'to', 'have', 'goat', 'brothels', 'in', 'the', 'islam', 'ghettos', 'the', 'goat', 'union', 'is', 'on', 'strike']",1,0,0,1,1,1,0,1,0
"['in', 'general', 'black', 'people', 'are', 'capable', 'of', 'civilized', 'behavior', 'you', 'are', 'right', 'that', 'ghetto', 'culture', 'is', 'an', 'expectation', 'not', 'an', 'absolute', 'it', 'can', 'be', 'changed', 'i', 'am', 'a', 'race', 'realist', 'but', 'also', 'see', 'whole', 'truth', 'in', 'black', 'crime', 'rates', 'were', 'much', 'lower', 'than', 'today']",1,0,1,1,1,0,0,1,0
"['bernie', 'sanders', 'wants', 'to', 'rape', 'women', 'as', 'well', 'because', 'that', 'just', 'a', 'special', 'kind', 'of', 'guy', 'he', 'is', 'when', 'he', 'fantasizes']",0,0,1,1,0,0,1,0,1
"['introduceyourself', 'i', 'am', 'a', 'young', 'gay', 'latino', 'donald', 'trump', 'supporter', 'i', 'will', 'defend', 'him', 'anytime', 'go', 'ahead', 'and', 'try', 'me']",0,1,0,1,1,0,1,0,1
"['ahhahahahaahahahah', 'the', 'madman', 'did', 'it', 'mccabe', 'goose', 'is', 'cooked', 'until', 'some', 'shitskin', 'activist', 'judge', 'overturns', 'it', 'all', 'but', 'still']",1,0,0,1,1,0,0,1,0
"['men', 'are', 'mad', 'at', 'gold', 'diggers', 'bc', 'they', 'know', 'women', 'are', 'to', 'smart', 'to', 'let', 'men', 'use', 'them', 'for', 'money']",0,1,0,0,0,0,1,0,1
"['i', 'don', 't', 'think', 'he', 'a', 'sociopath', 'i', 'think', 'he', 'just', 'a', 'retard']",0,0,1,1,0,0,0,1,1
"['white', 'guy', 'puts', 'ied', 'in', 'mall', 'and', 'the', 'response', 'is', 'fuck', 'all', 'muzzies', 'and', 'spics', 'stay', 'classy', 'gab']",1,0,0,1,1,1,0,0,1
"['i', 'did', 'suggest', 'trump', 'could', 'find', 'ways', 'to', 'get', 'other', 'budgets', 'to', 'pay', 'for', 'it', 'and', 'that', 'idea', 'is', 'perfect', 'way', 'to', 'do', 'it', 'after', 'all', 'no', 'objects', 'to', 'them', 'doing', 'levees', 'to', 'keep', 'would', 'be', 'floodwater', 'under', 'control', 'this', 'is', 'a', 'immigrant', 'levee', 'to', 'keep', 'immigrants', 'under', 'control']",0,1,1,1,0,0,1,1,0
"['less', 'boys', 'being', 'raped']",0,1,0,1,0,0,1,0,1
"['keep', 'me', 'from', 'drawing', 'fanart', 'for', 'the', 'second', 'save', 'nct', 'dream', 'episode', 'they', 'all', 'look', 'so', 'cute', 'in', 'traditional', 'clothes', 'omg']",0,1,0,1,0,0,0,0,1
"['yes', 'i', 'am', 'sure', 'that', 'bands', 'of', 'feral', 'blacks', 'would', 'not', 'be', 'blowing', 'each', 'other', 'away', 'over', 'gang', 'territory', 'in', 'blighted', 'urban', 'ghettos', 'if', 'they', 'had', 'not', 'gotten', 'the', 'idea', 'from', 'the', 'book', 'of', 'ecclesiastes']",1,0,1,1,1,0,0,0,0
"['shut', 'up', 'you', 'dumb', 'kike']",1,0,0,1,0,1,0,0,0
"['as', 'long', 'as', 'you', 'do', 'not', 'call', 'them', 'ugly', 'kike', 'whores', 'you', 'are', 'probably', 'fine', 'my', 'feminism', 'allows', 'men', 'to', 'respond', 'to', 'bitchy', 'women', 'as', 'well', 'preferably', 'in', 'a', 'classy', 'way', 'myself', 'included', 'but', 'i', 'mean', 'women', 'like', 'are', 'classy', 'only', 'in', 'maga', 'fantasyland', 'using', 'words', 'like', 'dyke', 'and', 'faggot', 'deplorable']",1,0,0,1,0,1,1,0,0
"['my', 'moms', 'friend', 'says', 'i', 'should', 'b', 'more', 'kind', 'the', 'filthy', 'jews', 'so', 'i', 'am', 'going', 'to', 'start', 'calling', 'them', 'grimey', 'jews', 'since', 'i', 'am', 'filled', 'with', 'christ', 'love', 'on', 'the', 'christmas', 'holiday', 'even', 'tho', 'the', 'fucking', 'jews', 'murdered', 'jesus', 'who', 'was', 'white']",1,0,0,1,0,1,0,0,0
"['juice', 'wrld', 'more', 'like', 'jews', 'wrld']",0,0,1,0,0,1,0,0,0
"['man', 'that', 'retarded', 'old', 'boomer', 'fag', 'has', 'just', 'been', 'endlessly', 'getting', 'his', 'old', 'ass', 'handed', 'to', 'him', 'on', 'here']",1,0,1,1,0,0,1,1,0
"['bat', 'ching', 'chong']",1,0,0,1,1,0,0,0,1
"['so', 'a', 'white', 'person', 'an', 'come', 'into', 'your', 'home', 'and', 'kill', 'you', 'and', 'nothing', 'will', 'happen', 'this', 'is', 'beyond', 'irrational']",0,1,0,1,0,0,0,0,1
"['kurotsuchi', 'me', 'fuck', 'you', 'you', 'ugly', 'asshole', 'i', 'hate', 'you']",0,1,0,1,0,0,0,0,1
"['imagine', 'the', 'riots', 'if', 'people', 'actually', 'got', 'food', 'boxes', 'instead', 'of', 'ebt', 'cards', 'every', 'ghetto', 'in', 'america', 'would', 'look', 'like', 'ferguson']",1,0,1,0,1,0,0,1,0
"['she', 'took', 'a', 'little', 'time', 'off', 'from', 'preparing', 'the', 'grounds', 'of', 'her', 'english', 'estate', 'to', 'house', 'muslim', 'refugees', 'so', 'that', 'she', 'could', 'stick', 'her', 'snarky', 'bitch', 'comments', 'squarely', 'into', 'our', 'politics', 'maga']",0,0,1,1,1,1,1,1,0
"['dear', 'liberals', 'why', 'are', 'guns', 'required', 'to', 'be', 'registered', 'but', 'illegal', 'aliens', 'aren', 't', 'i', 'll', 'wait']",1,0,1,0,0,0,0,1,0
"['lmfao', 'this', 'aka', 'thing', 'is', 'so', 'funny', 'who', 'tf', 'do', 'you', 'all', 'think', 'you', 'all', 'are', 'ndingayoyithatha', 'eyam', 'imali']",0,1,1,1,0,0,0,1,1
"['because', 'she', 'are', 'not', 'dumb', 'she', 'know', 'he', 'been', 'hoein', 'around', 'with', 'naruto', 'cousin', 'karin', 'and', 'jugo']",0,1,0,1,0,0,0,0,1
"['this', 'whole', 'thread', 'is', 'chock', 'full', 'of', 'white', 'folks', 'i', 'am', 'i', 'have', 'been', 'eating', 'kale', 'my', 'whole', 'life', 'my', 'grandma', 'grew', 'kale', 'and', 'collards', 'in', 'her', 'garden', 'of', 'course', 'we', 'never', 'ate', 'it', 'raw', 'bc', 'that', 'wasn', 't', 'a', 'thing', 'you', 'all', 'do', 'not', 'like', 'it', 'bc', 'you', 'do', 'not', 'really', 'know', 'it']",0,1,0,1,0,0,0,0,1
"['called', 'it', 'hours', 'ago', 'and', 'this', 'kike', 'rat', 'would', 'not', 'reply', 'to', 'my', 'calling', 'him', 'out', 'either', 'part', 'time', 'shit', 'tier', 'jidf', 'making', 'some', 'extra', 'shekels', 'lol', 'they', 'are', 'not', 'sending', 'their', 'best', 'yet']",1,0,0,1,0,1,0,0,0
"['lol', 'the', 'protagonist', 'from', 'hulu', 'handmaid', 'tale', 'is', 'a', 'mudshark', 'and', 'played', 'by', 'a', 'scientologist', 'the', 'evil', 'infertile', 'wife', 'is', 'played', 'by', 'a', 'beautiful', 'polish', 'girl', 'i', 'think', 'i', 'will', 'like', 'this', 'show', 'for', 'all', 'the', 'wrong', 'reasons', 'it', 'like', 'seeing', 'inside', 'the', 'head', 'of', 'a', 'hollywood', 'executive']",1,0,0,1,1,0,1,0,1
"['they', 'all', 'look', 'amazing']",0,1,0,0,0,0,0,0,1
"['chinazi', 'this', 'is', 'china', 'this', 'is', 'hong', 'kong', 'today']",0,1,0,1,1,0,0,1,0
"['incompetent', 'moslem', 'cop', 'does', 'not', 'understand', 'he', 'supposed', 'to', 'protect', 'and', 'serve']",1,0,1,0,0,1,0,0,0
"['why', 'are', 'so', 'many', 'non', 'jews', 'celebrating', 'when', 'so', 'many', 'israeli', 'jews', 'support', 'and', 'back', 'the', 'influx', 'of', 'migrants', 'into', 'europe', 'and', 'north', 'america', 'it', 'some', 'sort', 'of', 'victory', 'for', 'jews', 'but', 'how', 'is', 'it', 'a', 'victory', 'for', 'non', 'jews', 'why', 'would', 'i', 'give', 'a', 'rat', 'ass']",0,1,1,1,0,1,0,1,1
"['the', 'reversal', 'of', 'males', 'being', 'less', 'idle', 'for', 'whites', 'and', 'asians', 'when', 'in', 'blacks', 'and', 'hispanics', 'is', 'interesting']",0,1,1,0,1,0,0,0,1
"['mane', 'he', 'ane', 'do', 'nuffin', 'my', 'ghetto', 'looto', 'numbahs', 'will', 'be', 'fo', 'fo', 'fo', 'and', 'fo']",1,0,1,0,1,0,0,0,1
"['lots', 'of', 'us', 'have', 'been', 'reading', 'ds', 'for', 'chuckles', 'even', 'mischlingen', 'he', 'does', 'some', 'funny', 'stuff', 'at', 'times', 'if', 'you', 'mentally', 'filter', 'out', 'kike', 'this', 'and', 'kike', 'that']",1,0,0,1,0,1,0,1,0
"['japan', 'does', 'not', 'have', 'the', 'problem', 'of', 'moslem', 'terrorists', 'rape', 'gangs', 'or', 'negro', 'gangsters', 'ruining', 'their', 'country']",1,0,1,1,1,1,0,0,0
"['sleeping', 'alone', 'how', 'ghetto']",0,1,1,1,0,0,0,1,1
"['notice', 'in', 'europe', 'they', 'started', 'with', 'women', 'and', 'children', 'same', 'with', 'those', 'crossing', 'our', 'borders', 'in', 'pics', 'of', 'europe', 'all', 'young', 'adult', 'men', 'daca', 'to', 'not', 'children', 'its', 'a', 'replacement', 'plan']",0,1,1,1,0,0,0,1,0
"['we', 'can', 'not', 'talk', 'about', 'violence', 'or', 'the', 'zog', 'will', 'come', 'for', 'us', 'how', 'do', 'you', 'think', 'you', 'are', 'going', 'to', 'avoid', 'dying', 'as', 'your', 'fam', 'is', 'raped', 'by', 'a', 'pack', 'of', 'niggers', 'probably', 'going', 'to', 'take', 'violence', 'so', 'really', 'what', 'do', 'you', 'gain', 'by', 'not', 'talking', 'about', 'violence', 'then']",1,0,1,1,1,1,0,0,1
"['alexa', 'what', 'is', 'the', 'emoji', 'for', 'dense', 'retard']",1,0,1,1,0,0,0,1,0
"['yo', 'too', 'beautiful', 'likely', 'to', 'bounce', 'all', 'niggers', 'on', 'these', 'twitter', 'streets']",0,1,0,1,0,0,1,0,1
"['misbadoconelartista', 'miluskaeskenazi', 'canta', 'y', 'baila', 'i', 'will', 'always', 'love', 'you', 'whitneyhouston', 'en']",0,1,0,1,0,0,0,0,1
"['do', 'you', 'ever', 'get', 'irritated', 'that', 'the', 'people', 'you', 'voted', 'for', 'to', 'represent', 'you', 'decide', 'to', 'represent', 'illegal', 'aliens', 'over', 'you']",0,1,1,0,0,0,0,1,0
"['if', 'the', 'spanish', 'government', 'did', 'nothing', 'to', 'prevent', 'the', 'referendum', 'they', 'would', 'have', 'looked', 'weak', 'and', 'ineffectual', 'the', 'catalan', 'nationalists', 'orchestrated', 'today', 'violence', 'because', 'they', 'wanted', 'to', 'make', 'themselves', 'look', 'like', 'martyrs', 'if', 'they', 'held', 'a', 'legal', 'referendum', 'like', 'the', 'scots', 'did', 'they', 'would', 'have', 'lost']",0,1,0,0,0,0,1,0,1
"['i', 'can', 'not', 'go', 'to', 'a', 'restaurant', 'amp', 'eat', 'a', 'burger', 'that', 'ghetto']",0,1,0,0,0,0,0,1,1
"['cernovich', 'race', 'mixes', 'and', 'does', 'tabloid', 'journalism', 'regardless', 'of', 'his', 'fellow', 'white', 'person', 'status', 'cerno', 'in', 'every', 'sense', 'is', 'a', 'bugman', 'he', 'raising', 'chink', 'kids', 'he', 'pro', 'sodomy', 'and', 'pro', 'homosexual', 'a', 'former', 'tranny', 'lover', 'he', 'got', 'a', 'rap', 'sheet', 'a', 'mile', 'long', 'and', 'you', 'and', 'i', 'both', 'know', 'it']",1,0,1,1,1,1,0,1,0
"['so', 'my', 'iphone', 'still', 'thinks', 'fuck', 'is', 'duck', 'but', 'it', 'auto', 'corrects', 'hufflepuff', 'with', 'no', 'issue', 'is', 'gay', 'af']",0,1,1,1,0,0,0,1,1
"['charles', 'is', 'angry', 'that', 'one', 'of', 'his', 'nigger', 'bros', 'got', 'caught', 'raping', 'again']",1,0,0,1,1,0,0,0,1
"['all', 'white', 'people', 'with', 'issues', 'kk']",1,0,1,0,1,0,0,0,1
"['i', 'feel', 'your', 'rage', 'i', 'am', 'beyond', 'fed', 'up', 'yet', 'i', 'fight', 'because', 'of', 'a', 'final', 'fliker', 'of', 'hope', 'delusional', 'probably', 'i', 'have', 'an', 'orange', 'coon', 'cat', 'long', 'hair']",0,1,0,1,0,0,0,0,1
"['i', 'like', 'to', 'call', 'them', 'paleo', 'stains', 'because', 'all', 'arabs', 'are', 'like', 'a', 'stain', 'from', 'the', 'paleolithic', 'era']",1,0,1,0,1,0,0,0,0
"['but', 'violating', 'it', 'will', 'not', 'look', 'at', 'the', 'entire', 'structure', 'of', 'censorship', 'sjws', 'need', 'the', 'billion', 'muzzies', 'as', 'cannon', 'fodder', 'for', 'the', 'war', 'on', 'the', 'west', 'but', 'they', 'do', 'not', 'want', 'sharia', 'law', 'prince', 'whatshisname', 'does', 'he', 'is', 'not', 'calling', 'the', 'shots', 'cultural', 'marxists', 'are']",1,0,0,1,1,1,0,0,0
"['lil', 'white', 'ass', 'never', 'wants', 'to', 'go', 'home']",0,1,0,1,1,0,0,0,1
"['if', 'trudeau', 'keeps', 'importing', 'sand', 'niggers', 'we', 'are', 'going', 'to', 'build', 'a', 'northern', 'wall', 'and', 'make', 'canda', 'pay', 'for', 'it', 'and', 'they', 'will', 'pay', 'when', 'we', 'start', 'shipping', 'off', 'the', 'sand', 'niggers', 'for', 'them']",1,0,0,1,1,1,1,0,0
"['shit', 'crazy', 'i', 'go', 'from', 'unsaving', 'the', 'niggers', 'number', 'to', 'putting', 'it', 'right', 'back', 'as', 'baby', 'i', 'be', 'doin', 'too', 'much', 'lol']",1,0,0,1,1,0,0,0,1
"['nah', 'let', 'me', 'translate', 'when', 'one', 'of', 'us', 'fucks', 'up', 'we', 'are', 'all', 'ready', 'to', 'tweak', 'the', 'laws', 'so', 'all', 'white', 'asses', 'can', 'be', 'covered', 'from', 'now', 'on']",1,0,0,1,1,0,0,0,1
"['creating', 'a', 'ghetto', 'and', 'social', 'division', 'not', 'a', 'good', 'way', 'forward']",1,0,1,0,1,0,0,1,1
"['why', 'are', 'libtards', 'bitching', 'and', 'moaning', 'that', 'washington', 'redskins', 'logo', 'is', 'derogatory', 'demeaning', 'i', 'have', 'not', 'heard', 'a', 'single', 'fellow', 'greek', 'bitch', 'and', 'moan', 'about', 'michigan', 'using', 'our', 'spartans', 'for', 'their', 'logo', 'or', 'a', 'single', 'condom', 'bitching', 'and', 'moaning', 'about', 'usc', 'using', 'the', 'name', 'trojan', 'for', 'theirs']",0,0,1,1,0,0,1,1,0
"['swedish', 'police', 'chiefs', 'agree', 'to', 'start', 'bombing', 'native', 'swedish', 'neighbourhoods', 'to', 'drive', 'racists', 'out', 'of', 'their', 'homes', 'and', 'make', 'them', 'seek', 'refuge', 'elsewhere', 'only', 'then', 'will', 'they', 'learn', 'about', 'empathy', 'and', 'stop', 'regarding', 'foreign', 'refugees', 'as', 'the', 'other', 'mega']",0,1,1,1,1,0,0,1,1
"['on', 'fox', 'now', 'retard', 'chris', 'coons', 'd', 'de', 'is', 'saying', 'he', 'wants', 'an', 'investigation', 'into', 'whether', 'sessions', 'violated', 'his', 'recusal', 'regarding', 'russia', 'martha', 'maccallum', 'was', 'too', 'dim', 'witted', 'to', 'say', 'anything', 'she', 'literally', 'just', 'let', 'us', 'him', 'say', 'anything', 'he', 'wants', 'like', 'a', 'retard']",0,0,1,1,1,0,1,1,1
"['all', 'blacks', 'start', 'using', 'creative', 'white', 'defense', 'excuses']",0,1,0,1,1,0,0,0,1
"['great', 'thanks', 'for', 'info', 'you', 'know', 'me', 'i', 'think', 'i', 'know', 'everything', 'so', 'there', 'was', 'a', 'chink', 'in', 'my', 'bs', 'now', 'repaired', 'lol']",1,0,0,1,1,0,0,0,1
"['this', 'shit', 'is', 'ghetto', 'we', 'don', 't', 'deserve', 'this']",0,1,0,1,1,0,0,0,1
"['too', 'many', 'of', 'us', 'dying', 'for', 'no', 'reason', 'that', 'shit', 'could', 've', 'been', 'prevented', 'she', 'was', 'a', 'trigger', 'happy', 'ass', 'white', 'bitch']",0,1,0,1,0,0,0,0,1
"['thank', 'ya', 'baby', 'gays']",0,1,0,1,0,0,1,0,1
"['joker', 'ya', 'esta', 'en', 'mi', 'top', 'versiones', 'del', 'joker', 'joaquin', 'phoenix', 'mark', 'hamill', 'y', 'heath', 'ledger']",0,1,0,1,0,0,0,0,1
"['unconfirmed', 'backstory', 'white', 'girl', 'refers', 'to', 'black', 'girl', 'as', 'nigger', 'on', 'facebook', 'black', 'girl', 'responds', 'to', 'prove', 'her', 'wrong']",0,1,0,1,1,0,1,0,1
"['that', 'why', 'we', 'have', 'a', 'st', 'amendment', 'so', 'we', 'can', 'resolve', 'issues', 'before', 'resorting', 'to', 'the', 'nd', 'but', 'the', 'left', 'wants', 'there', 'to', 'be', 'violence', 'they', 'are', 'counting', 'on', 'the', 'ability', 'of', 'the', 'swamp', 'to', 'use', 'it', 'as', 'an', 'excuse', 'to', 'lower', 'the', 'iron', 'fist', 'that', 'the', 'endgame']",0,1,1,0,0,0,0,1,1
"['certain', 'degree', 'no', 'i', 'am', 'fully', 'assimilated', 'so', 'you', 'can', 'kiss', 'my', 'american', 'ass', 'bitch', 'worry', 'about', 'your', 'own', 'limey', 'shithole', 'infested', 'by', 'pakis', 'raping', 'your', 'women', 'cuck']",1,0,1,1,1,1,1,1,0
"['muzzies', 'should', 'be', 'kicked', 'out', 'of', 'the', 'usa', 'these', 'barbarian', 'goathumpers', 'and', 'wifebeaters', 'add', 'nothing', 'to', 'american', 'society', 'send', 'them', 'back', 'to', 'the', 'shithole', 'they', 'came', 'here', 'from', 'they', 'are', 'her', 'for', 'the', 'free', 'stuff', 'and', 'have', 'on', 'intention', 'of', 'assimilating']",1,0,0,1,1,1,1,0,0
"['shapiro', 'is', 'born', 'and', 'raised', 'in', 'cali', 'his', 'business', 'is', 'in', 'la', 'hes', 'just', 'your', 'typical', 'upper', 'class', 'privileged', 'white', 'man', 'that', 'lives', 'far', 'away', 'from', 'the', 'immigrant', 'community', 'he', 'probably', 'grew', 'up', 'in', 'a', 'jewish', 'bubble', 'in', 'the', 'burbs', 'just', 'like', 'many', 'brooklyn', 'jews']",0,0,1,1,0,1,0,0,0
"['one', 'of', 'my', 'favorite', 'things', 'abt', 'ghosts', 'and', 'folklore', 'in', 'west', 'bengal', 'is', 'that', 'the', 'most', 'haunted', 'locations', 'in', 'kolkata', 'are', 'solely', 'haunted', 'by', 'white', 'people']",0,1,0,1,0,0,0,0,1
"['hell', 'yea', 'bitch', 'dis', 'go', 'hard', 'as', 'hell', 'flocka', 'i', 'will', 'suck', 'big', 'dick', 'team', 'slut', 'all', 'day', 'and', 'week', 'month', 'year', 'and', 'century', 'i', 'love', 'big', 'naps', 'd', 'i', 'c', 'k', 'q', 'you', 'a', 'd']",1,0,0,1,0,0,1,0,0
"['i', 'm', 'crying', 'they', 'hate', 'you', 'hahahahaha']",1,0,1,0,0,0,0,0,1
"['they', 'are', 'lavender', 'not', 'purple', 'you', 'blurry', 'eyed', 'drunken', 'shitskin', 'faggot']",1,0,0,1,0,0,1,1,0
"['invisible', 'white', 'guy', 'fed', 'up', 'of', 'getting', 'only', 'of', 'my', 'pay', 'check', 'to', 'pay', 'for', 'left', 'wing', 'fantasies']",0,1,0,0,1,0,0,0,1
"['fake', 'news', 'retard']",0,1,1,1,0,0,1,1,1
"['yeah', 'shiff', 'shumer', 'are', 'jews', 'leading', 'this', 'charade', 'witch', 'hunt']",1,0,1,1,0,1,0,0,0
"['a', 'moslem', 'writing', 'with', 'his', 'ass', 'wiping', 'hand']",1,0,1,1,0,1,0,0,0
"['no', 'no', 'do', 'not', 'let', 'that', 'nigger', 'waste', 'your', 'time', 'go', 'fuck', 'on', 'his', 'homeboy']",1,0,1,1,1,0,0,0,0
"['the', 'currynigger', 'racetraitor', 'i', 'hope', 'you', 'get', 'raped', 'in', 'public', 'then', 'covered', 'in', 'feces', 'stating', 'hopes', 'and', 'dreams', 'especially', 'violent', 'ones', 'is', 'protected', 'speech']",1,0,0,1,1,0,0,1,0
"['more', 'arabs', 'have', 'perished', 'fighting', 'among', 'themselves', 'than', 'those', 'in', 'the', 'war', 'with', 'israel', 'and', 'still', 'goes', 'on']",0,1,1,1,1,1,0,0,0
"['there', 'is', 'a', 'big', 'difference', 'between', 'illegal', 'immigrants', 'and', 'refugee', 'all', 'illegal', 'immigrants', 'should', 'be', 'thrown', 'out', 'regardless', 'of', 'their', 'religion', 'but', 'refugee', 'should', 'be', 'taken', 'care', 'of', 'period']",0,1,1,1,0,0,0,1,1
"['everytime', 'you', 'open', 'your', 'mouth', 'i', 'just', 'imagine', 'you', 'begging', 'for', 'a', 'black', 'cock', 'to', 'go', 'down', 'your', 'throat', 'it', 'very', 'unpleasant', 'please', 'stop', 'being', 'such', 'a', 'nigger', 'loving', 'faggot']",1,0,0,1,1,0,1,0,0
"['the', 'idea', 'that', 'ace', 'people', 'are', 'coming', 'into', 'lgbt', 'spaces', 'suggests', 'that', 'ace', 'people', 'are', 'not', 'queer', 'and', 'also', 'reeks', 'of', 'here', 'they', 'come', 'into', 'our', 'spaces', 'rhetoric', 'that', 'would', 'not', 'fly', 'if', 'it', 'were', 'white', 'people', 'talking', 'about', 'black', 'people', 'or', 'men', 'talking', 'about', 'women', 'and', 'rightly', 'it', 'should', 'not']",0,1,0,1,0,0,1,0,1
"['lock', 'her', 'up', 'indefinitely', 'in', 'cells', 'filled', 'with', 'the', 'mudslime', 'rapefugees', 'she', 'is', 'demanding', 'her', 'father', 'import', 'to', 'the', 'us']",1,0,0,1,1,1,1,1,0
"['great', 'ending', 'if', 'your', 'kids', 'are', 'black', 'or', 'muzzy', 'like', 'they', 'are', 'supposed', 'to', 'be', 'you', 'should', 'probably', 'understand', 'the', 'hate', 'is', 'for', 'you', 'alone']",1,0,1,1,1,1,0,0,0
"['like', 'and', 'i', 'had', 'to', 'the', 'hedgehog', 'would', 'fuck', 'themselves', 'in', 'the', 'biggest', 'nut', 'niggers', 'be', 'like', 'yeet', 'bitch']",1,0,1,1,1,0,1,0,0
"['one', 'hell', 'of', 'a', 'nigger', 'picnic']",1,0,0,1,1,0,0,0,0
"['white', 'women', 'white', 'disabled', 'white', 'gays', 'white', 'immigrants', 'should', 'get', 'affirmative', 'action', 'then', 'according', 'to', 'this', 'tweet']",0,1,1,1,1,0,0,0,1
"['me', 'oh', 'boy', 'i', 'finally', 'want', 'to', 'sew', 'and', 'am', 'happy', 'about', 'it', 'intrusive', 'thoughts', 'kill', 'yourself', 'me', 'wh', 'brain', 'demon', 'yeah', 'everyone', 'hates', 'you', 'dude', 'me', 'time', 'to', 'go', 'to', 'bed', 'then']",0,1,0,1,0,0,0,0,1
"['hey', 'icecube', 'sometimes', 'you', 'sound', 'like', 'a', 'ghetto', 'nigger', 'parasite', 'whiny', 'bitch', 'fuck', 'you', 'nigger', 'suck', 'it', 'bitch']",1,0,1,1,1,0,0,0,0
"['fmr', 'british', 'amb', 'to', 'syria', 'lays', 'into', 'bbc', 'over', 'syria', 'chem', 'attack', 'claims', 'in', 'all', 'probability', 'the', 'images', 'have', 'been', 'staged', 'the', 'bbc', 'does', 'not', 'allow', 'questions', 'of', 'important', 'detail', 'be', 'addressed', 'the', 'so', 'called', 'first', 'responders', 'white', 'helmets', 'are', 'a', 'jihadi', 'outfit', 'please', 'engage', 'your', 'brain', 'syria', 'news']",0,1,1,1,0,1,0,0,0
"['one', 'of', 'the', 'hardest', 'things', 'to', 'find', 'in', 'america', 'is', 'a', 'doctor', 'who', 'is', 'not', 'a', 'nigger', 'sand', 'nigger', 'dot', 'head', 'spic', 'or', 'chink']",1,0,0,1,1,1,0,0,1
"['this', 'is', 'fucking', 'twitter', 'you', 'will', 'never', 'see', 'these', 'niggas', 'irl', 'get', 'over', 'yourselves']",0,1,0,1,0,0,0,0,1
"['that', 'makes', 'it', 'even', 'more', 'despicable', 'women', 'who', 'are', 'raped', 'are', 'usually', 'more', 'opposed', 'to', 'rape', 'and', 'would', 'not', 'callously', 'wish', 'rape', 'on', 'another', 'woman']",0,1,0,1,0,0,0,0,1
"['the', 'homosexual', 'alcoholic', 'or', 'self', 'isolated', 'homosexual']",0,1,0,1,0,0,0,0,1
"['hate', 'you', 'too']",1,0,1,0,0,0,0,0,1
